Name,Who,What,When,Where,Definition_of_Success_Technical,Definition_of_Success_Business,Target_Goal,Production,Category,Path,Allowed_Tools,Version,License,Author
evernote-prod-checklist,"Backend developers, DevOps engineers, Full-stack developers",Execute Evernote production deployment checklist,"evernote prod checklist, execute evernote production deployment checklist",Claude Code skill; Evernote SDK; local/cloud development,Working Evernote integration; Tests passing; Documentation updated,Faster Evernote integration; Reduced errors; Team productivity,Complete Evernote prod checklist in under 15 minutes,true,operations,plugins/saas-packs/evernote-pack/skills/evernote-prod-checklist/,"Read, Grep, Bash(curl:*)",1.0.0,MIT,Jeremy Longshore <jeremy@intentsolutions.io>
evernote-upgrade-migration,"Backend developers, DevOps engineers, Full-stack developers",Plan and execute Evernote SDK upgrades,"evernote upgrade migration, plan and execute evernote sdk upgrades",Claude Code skill; Evernote SDK; local/cloud development,Working Evernote integration; Tests passing; Documentation updated,Faster Evernote integration; Reduced errors; Team productivity,Complete Evernote upgrade migration in under 15 minutes,true,operations,plugins/saas-packs/evernote-pack/skills/evernote-upgrade-migration/,"Read, Grep, Bash(curl:*)",1.0.0,MIT,Jeremy Longshore <jeremy@intentsolutions.io>
evernote-ci-integration,"Backend developers, DevOps engineers, Full-stack developers",Configure Evernote CI/CD integration,"evernote ci integration, configure evernote ci/cd integration",Claude Code skill; Evernote SDK; local/cloud development,Working Evernote integration; Tests passing; Documentation updated,Faster Evernote integration; Reduced errors; Team productivity,Complete Evernote ci integration in under 15 minutes,true,cicd,plugins/saas-packs/evernote-pack/skills/evernote-ci-integration/,"Read, Write, Edit, Bash(gh:*), Bash(curl:*)",1.0.0,MIT,Jeremy Longshore <jeremy@intentsolutions.io>
evernote-deploy-pipeline,"Backend developers, DevOps engineers, Full-stack developers",Deploy Evernote integrations to production,"evernote deploy pipeline, deploy evernote integrations to production",Claude Code skill; Evernote SDK; local/cloud development,Working Evernote integration; Tests passing; Documentation updated,Faster Evernote integration; Reduced errors; Team productivity,Complete Evernote deploy pipeline in under 15 minutes,true,cicd,plugins/saas-packs/evernote-pack/skills/evernote-deploy-pipeline/,"Read, Write, Edit, Bash(gh:*), Bash(curl:*)",1.0.0,MIT,Jeremy Longshore <jeremy@intentsolutions.io>
evernote-webhooks-events,"Backend developers, DevOps engineers, Full-stack developers",Implement Evernote webhook handling,"evernote webhooks events, implement evernote webhook handling",Claude Code skill; Evernote SDK; local/cloud development,Working Evernote integration; Tests passing; Documentation updated,Faster Evernote integration; Reduced errors; Team productivity,Complete Evernote webhooks events in under 15 minutes,true,cicd,plugins/saas-packs/evernote-pack/skills/evernote-webhooks-events/,"Read, Write, Edit, Bash(gh:*), Bash(curl:*)",1.0.0,MIT,Jeremy Longshore <jeremy@intentsolutions.io>
evernote-performance-tuning,"Backend developers, DevOps engineers, Full-stack developers",Optimize Evernote API performance,"evernote performance tuning, optimize evernote api performance",Claude Code skill; Evernote SDK; local/cloud development,Working Evernote integration; Tests passing; Documentation updated,Faster Evernote integration; Reduced errors; Team productivity,Complete Evernote performance tuning in under 15 minutes,true,cicd,plugins/saas-packs/evernote-pack/skills/evernote-performance-tuning/,"Read, Write, Edit, Bash(gh:*), Bash(curl:*)",1.0.0,MIT,Jeremy Longshore <jeremy@intentsolutions.io>
evernote-cost-tuning,"Backend developers, DevOps engineers, Full-stack developers",Optimize Evernote costs and usage,"evernote cost tuning, optimize evernote costs and usage",Claude Code skill; Evernote SDK; local/cloud development,Working Evernote integration; Tests passing; Documentation updated,Faster Evernote integration; Reduced errors; Team productivity,Complete Evernote cost tuning in under 15 minutes,true,cicd,plugins/saas-packs/evernote-pack/skills/evernote-cost-tuning/,"Read, Write, Edit, Bash(gh:*), Bash(curl:*)",1.0.0,MIT,Jeremy Longshore <jeremy@intentsolutions.io>
evernote-reference-architecture,"Backend developers, DevOps engineers, Full-stack developers",Implement Evernote reference architecture,"evernote reference architecture, implement evernote reference architecture",Claude Code skill; Evernote SDK; local/cloud development,Working Evernote integration; Tests passing; Documentation updated,Faster Evernote integration; Reduced errors; Team productivity,Complete Evernote reference architecture in under 15 minutes,true,cicd,plugins/saas-packs/evernote-pack/skills/evernote-reference-architecture/,"Read, Write, Edit, Bash(gh:*), Bash(curl:*)",1.0.0,MIT,Jeremy Longshore <jeremy@intentsolutions.io>
evernote-multi-env-setup,"Backend developers, DevOps engineers, Full-stack developers",Configure Evernote multi-environment setup,"evernote multi env setup, configure evernote multi-environment setup",Claude Code skill; Evernote SDK; local/cloud development,Working Evernote integration; Tests passing; Documentation updated,Faster Evernote integration; Reduced errors; Team productivity,Complete Evernote multi env setup in under 15 minutes,true,enterprise,plugins/saas-packs/evernote-pack/skills/evernote-multi-env-setup/,"Read, Write, Edit, Bash(kubectl:*), Bash(curl:*)",1.0.0,MIT,Jeremy Longshore <jeremy@intentsolutions.io>
evernote-observability,"Backend developers, DevOps engineers, Full-stack developers",Set up Evernote monitoring and observability,"evernote observability, set up evernote monitoring and observability",Claude Code skill; Evernote SDK; local/cloud development,Working Evernote integration; Tests passing; Documentation updated,Faster Evernote integration; Reduced errors; Team productivity,Complete Evernote observability in under 15 minutes,true,enterprise,plugins/saas-packs/evernote-pack/skills/evernote-observability/,"Read, Write, Edit, Bash(kubectl:*), Bash(curl:*)",1.0.0,MIT,Jeremy Longshore <jeremy@intentsolutions.io>
evernote-advanced-troubleshooting,"Backend developers, DevOps engineers, Full-stack developers",Apply Evernote advanced debugging,"evernote advanced troubleshooting, apply evernote advanced debugging",Claude Code skill; Evernote SDK; local/cloud development,Working Evernote integration; Tests passing; Documentation updated,Faster Evernote integration; Reduced errors; Team productivity,Complete Evernote advanced troubleshooting in under 15 minutes,true,enterprise,plugins/saas-packs/evernote-pack/skills/evernote-advanced-troubleshooting/,"Read, Write, Edit, Bash(kubectl:*), Bash(curl:*)",1.0.0,MIT,Jeremy Longshore <jeremy@intentsolutions.io>
evernote-load-scale,"Backend developers, DevOps engineers, Full-stack developers",Implement Evernote load testing and scaling,"evernote load scale, implement evernote load testing and scaling",Claude Code skill; Evernote SDK; local/cloud development,Working Evernote integration; Tests passing; Documentation updated,Faster Evernote integration; Reduced errors; Team productivity,Complete Evernote load scale in under 15 minutes,true,enterprise,plugins/saas-packs/evernote-pack/skills/evernote-load-scale/,"Read, Write, Edit, Bash(kubectl:*), Bash(curl:*)",1.0.0,MIT,Jeremy Longshore <jeremy@intentsolutions.io>
evernote-reliability-patterns,"Backend developers, DevOps engineers, Full-stack developers",Implement Evernote reliability patterns,"evernote reliability patterns, implement evernote reliability patterns",Claude Code skill; Evernote SDK; local/cloud development,Working Evernote integration; Tests passing; Documentation updated,Faster Evernote integration; Reduced errors; Team productivity,Complete Evernote reliability patterns in under 15 minutes,true,enterprise,plugins/saas-packs/evernote-pack/skills/evernote-reliability-patterns/,"Read, Write, Edit, Bash(kubectl:*), Bash(curl:*)",1.0.0,MIT,Jeremy Longshore <jeremy@intentsolutions.io>
evernote-known-pitfalls,"Backend developers, DevOps engineers, Full-stack developers",Identify and avoid Evernote anti-patterns,"evernote known pitfalls, identify and avoid evernote anti-patterns",Claude Code skill; Evernote SDK; local/cloud development,Working Evernote integration; Tests passing; Documentation updated,Faster Evernote integration; Reduced errors; Team productivity,Complete Evernote known pitfalls in under 15 minutes,true,enterprise,plugins/saas-packs/evernote-pack/skills/evernote-known-pitfalls/,"Read, Write, Edit, Bash(kubectl:*), Bash(curl:*)",1.0.0,MIT,Jeremy Longshore <jeremy@intentsolutions.io>
